Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
Mama's Pizza,"715 Saddle Creek Road, Omaha",(402) 553-9270,http://www.mamaspizzaomaha.com/,"bar, restaurant, food, point_of_interest, establishment",2,4.5,"Long-running local chain serving pizza, pasta, sandwiches & American entrees in a casual setting.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ00fzFd8LMhNDa30js7yBYkjIoFOH10kYFSEIwcaL3guFQhgl9FppFjz3bFt5QYYGZRiY6qLftJ4HAE6xgMHxfNJotaHGXlKA8xKtSuncBMxPUNHRla1tXKbSKXXizHKXDPzp7w35WplcN2lnU-z_xfY9bsuW2qHnLRZBWZePKLRPKP3E01YB1cjafKnnn1hNCCZRHc9Dxx-NB4Y8GV6KkQgLb4_uFABHKeofqqHXm5PnEBl9G-FzyErwy0zdznQ8xgiDhKdAfO6StflMhrsMDz2MzLhtUjjXiIoBePQJjW3KET6Ko_K7D967-0-LmlbqIcXG01eRE3DHyMUO7leI6XSIJT9WOfyWH5O3wromgpU-nNL3NxB1tHvr5DWUvQ4I1f41mNLCqCaQTVSGXtPR0lxP4qtHBG0_31I9aA2YNjmIt5azjgg4CtVS8IbrxY6mxn3q1-y19d_YtVUpFASg1cfxalPfYs-7o6nRyEVbTZywvHiEw4UjCUk50qRYr-RtDLE8ZXfZWEg9D6010hRthIgIw5VB6mRpsxUhKycBi2Bl9YJKWbNI7LMrYroprhh-EysdqWqiZhtRBV90Auh58m1hqrj4tJt0NEq0C4rQ5Ivzbqc7FlOjHGiRus7djL051vfw&key=GOOGLE_API_KEY
Mantra Bar & Grille,"6913 Maple Street, Omaha",(402) 933-1666,http://mantraomaha.com/,"bar, restaurant, food, point_of_interest, establishment",2,4.5,"Low-key, contemporary bar & cocktail lounge with updated American pub grub & TVs for sports fans.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0R5OFkOFF85HuOyE9TK-mWb3Dt-PAREgWWcX6smpniWNsIbN_nPdMUb2avxkit2a7jxeFMlauGt4ca5Cd_wA5L-1FRZ-T-0pvWZIXgBkazDQjtMilx9_56JUY8ywM5kJ46hbWUxpCvTdI_qsaIOvGA3LVCTQYvHH5B3H7d0px0VX1rQ-Va2wc9o9QblL5314lMn9R0-y1Iy1CwHflDs8tSBopzsu6ytvhOFu1Ale3LC5JKXddH12zbG4lcffTsY0YaxGRm7gkzXJf_dA5gXTAx9I-aoH4Y5fGOoZxY07f6Qb9qkuW1a9gg1HaE6vWckTEQBZAzYjD4Yq6imA-jOGTHvoskRrvIy7Tjs21VdfA3TIIIAwzLQ0gridFF0iYGuwpNZbWiJcLkB_qnxoNNePheEuC6m75peGJacnIi86nvUld1r53B7U5lW_gct0G_GOQXcRSt_YaT4SIQwlw-mwyBNBH_M8BFKkAQQcEx8BcoOB3demPn5BLkGYbQQ8Fc4Rg13e5_d9Dx8-28ieeleTiGenjTxWl3s1d6Y_ufhNQu4xdogykqvI1AjqCwyThiM4469mm2iO-D3ztJv97nkkrh8RatpZTvT_YcNyOVV6yW26yfGfeNc146Q44rXLdTmn1p_A&key=GOOGLE_API_KEY
Omaha Tap House - Downtown,"1401 Farnam Street, Omaha",(402) 932-5131,http://www.omahataphouse.com/,"restaurant, bar, food, point_of_interest, establishment",2,4.4,"Laid-back sports bar featuring gourmet burgers & other elevated pub grub, plus craft beers on tap.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0IOEyOV_pouOPH5b9liDk-KSKjQEacUaQvaYpaQ350NW6y7tOZHQHnCnv0CpauP-zr6lQXU72fy0st3d4KElPV9RE10Caw_0N5XRYfJol9_o-nnVqQC_xUP9ILG2TQ9yNjpQQcFU53B2JJExh6e3NiN8Sn9NZKx7jWho2xy82jj6kPEBJoT0vlRkZeIp8deDB4hEkOuSnbSLIEmgq31BfLh-hbY6vie8H_avy4m_idcEOvWfHY4MzvrT0ILbNEyjmrxGGeatQbqmHXbu6qTNfZ0mpGM2J4n5hiW-UxkEu7I776uXQc3gGY2IhrP0VrEqRgrQ-Ld6FeKmTEGsMt_XFos-Dat03EyentM-5TZzR03Jz7pfa4mu4x9IR_e_T1uSHlZz__eM1YdYL35tRsXwp6UEcZg8LsdSuqPfaOmkfYsBgQwORd-sIHZwe0DBv6Sjfj9OSbFu_iqPwbAzaOAp8BndzI_YfosdaZkeRJ-vccJk5EZPJ5dWm_2SysqGPiP_QG0JMYh4f5Oq7zrU3jHf4Mnx29Qfyx4jE46Yah1mBf4MScqRCyd_Q0zvBP3ujjiUPRMTV6jdzxI8PAM52VhhM7GNOqv37TR7sKdyUzPClsiYSH-6UUZHkeEaaFKwDzZJB90w&key=GOOGLE_API_KEY
The Boiler Room,"1110 Jones Street, Omaha",(402) 916-9274,http://www.boilerroomomaha.com/,"bar, restaurant, food, point_of_interest, establishment",3,4.6,Rustic-chic loft eatery with a wine cellar serving craft cocktails & inspired New American fare.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1e-3bqScJw34jXNgVCy2EeunF8AxllucELuSSjjSw0augu7ByH0oyLokmn8NiG8ye8xl2dC_nMv2ql6VPQvCePTH1WWW2IdMDSP2iDGamf_YmVJLUu2dp4ZwCLH2dmRvt4SZjq_K4pcYaNo6SmjacGMLuu0spk6Jkaec12ymw6q6_bv6Sdm1AGz0y5UgMXbZz130BJ828IHT-JjxyuT1_0S516b-us8NxkACDwuM0RLamJwdFAV-rDhDnD58ND1-lEL-XUpCgw5ZTrzOQF8uhuKjnAbCm3kU6_3zAhceMyZtH9zWngt7t4WWyRqWOaj03HuHlBTKM&key=GOOGLE_API_KEY
Chop's Bowling Alley,"2518 South 13th Street, Omaha",(402) 341-3878,http://chopsbowl.com/,"bowling_alley, bar, point_of_interest, establishment",N/A,4.4,"Down-to-earth bowling alley & watering hole offering open & league play, plus a snack bar.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ113xqAg9wuzhRGIg-vAdJhISQyXEtLFc1nseSMXyx3R-3UuvPSVS7yqOb71i_JofC-tSbP11snulFV2B6SU1-NX8MshglXUNMg2FZbwL1VT_0t6rfn9PLwwwEEOWlCzvKqpaw2h63sv8v46sztBO7TwBjdP77H6k5nZMBz4H5motzc4bwVRS8zBxtRV6UQQ_szXVbl7Jna4KNhFqz1NoVQJa-XUdCOyf0dmlo4VNNSVfbin_NATbgve3YFN2-TyiLKebVRUrUujtK3JhNhSJkkNR94SBhBaEJ9yInAYBTSdgqjSalr6NwfAzIk9Er4KY5bZnr6L-vYNYyx28Q8YnTdcfbrZvG62Wq6HcTtxttYDBl18wxaSUZfTgyn3i4mQSvm8WnXg5hUw75X-qlJ6C8TMviaixJfNv8Q5rPdpMhn2g_AgFl6gc7Y-WrZQSmPRFGp2cpj5q7_OLR1eZQxy08l1UvbmddRSg1SavU28MOhytxKcQ11P8GBwI8X0W4OlYZomUKQ3BEp7-HblwPHhvWskcn3xtxKe4aKcbmnAfA1L_E6Act3gfNuhdErxo07q2RwGZn8l28zr0R0TC7z76TyY5O3ooowXAxT1ch8qf5QT8cEeNTW1umitHV4nY-4aXi_iw&key=GOOGLE_API_KEY
Wilson & Washburn,"1407 Harney Street, Omaha",(402) 689-3324,http://www.wilsonandwashburn.com/,"bar, restaurant, food, point_of_interest, establishment",2,4.6,"Mellow hangout offering comfort fare, craft beer & cocktails in airy digs with exposed-brick walls.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0S55gnK8zBi2FdtcPkpjmAO6vW0U2osalb038I7wP_JQP4-HbcCxYJa-HWn30rxvqlwjnHiWouupHqg_OVvoTcKdfdqr-2Uuz8-KExcZc3GTjdXzRQJJ8TtlI4FvDv4WegHloCNz-T3o72bwrHagJ8dxxb8klMlduSeYMOdsM25S4AdGkqqi0SSjjmgjTCuS_tM5O-_pg7hGG79mUC2-xw6FUjBPg2s52sm24q5veOgMyEbcJPEIIgXv9Am94aKOVA1wc1WmMRNxIMQ7BhJug3an39cyS3-RplfFG1xR5DOSFH8pkNnv0bVxBGqjsW9Dns-ssvW1hYFEr3Om2eYCwk5MCzKGVk43ERx8stOiLSIGSfxUq0n6f6d9W3WL_o1c7GGyK04NbRr6anoiwC7knVUcyejpDWnOlwCamer6T9Qza8UdRaeEQrQkSdbt9kjxlbpOhahNpAcidRgGKKGTojC8qE6StzTmklg6YPZZUIf_N6Gowwqpo6cr4-0-S6c0hmt8EJDhQ1Xb9o8aBgZzhQQWm0cdtr51ytYUr0Cl6Ja6-Njmggw3O9iZfEThT1fS87sMA-BPKhP-UFIHzNWeUQp6jm4XTdjvAE_3fHPV-U2rb6N8NO19ySZzWOPh3KI8lVmLQQ&key=GOOGLE_API_KEY
Block 16,"1611 Farnam Street, Omaha",(402) 342-1220,http://www.block16omaha.com/,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",2,4.7,"Sandwich shop with a garden-to-table philosophy serving casual lunches of gyros, burgers & sides.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2D9EYE8aHOklwjcb0v4lKMQ9bFA25WbwZsrRru4o85zWin6POYtVzi3A-Jz1AbidrsnFJijq07VS98kxmRbUmrYS21ppiojUrkOIIEOpA5v3YKPCuHuxxw6WpV_myv7KSf0bE71yFI0DXrozMCXrnEnsFrislD7KfHmubDFBp1N5D6qdO0BhLl8qL7feUC8ZlVeKT6YxXWbGV4hlDvYDVgyCZoomakX-zG_ccSUe_mG_3GJVFvCel8mRpS9DNplat0notUY9VHr5MBBqzbbCuKQu2KRd64NE4UqTqUAJm5lDnG9K3bD5eMn3Ib42KFUe8wnTo7MvKuYei_Oo65XrXHO6dbROMuBPpbHqQFZdtnXfxQrFXushEb6TKg52ZMkuOh7DRyRlMK4p83rWAPNXsDfngIe2JDhFd74-o7jNsttKteKpAG6-BT8Q740k2ozO9lrA5wKdYBOe4pVkmOWrOkIZAq1Lj6aQiXYNRiHvf-ljsidIDBy8RL00S9dGMkKk0_ix13SblN04VAL09qlTXgig2aa5Pb7-h2fdSYIt5NX2uKTRTegsGQ9lhRl64TRVj4S4K0vGAvP9F9TkgogBzWAPOijcROpt7gIShLVctO_CV4j7zONo3hF4XhgIQmNBl9NVy7&key=GOOGLE_API_KEY
Dubliner Pub,"1205 Harney Street, Omaha",(402) 342-5887,http://www.dublinerpubomaha.com/,"bar, restaurant, food, point_of_interest, establishment",1,4.5,Irish-themed haunt offering an array of brews & live music nights in a relaxed basement space.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0D-lwpQnDYl2Rr2hfyN2ZCXFfZfihKbBaUEhdjL_kC7tdaX72T68ZL9xXFCP8X1fnwsRmiRZos3YzsbkqQuA9DP1A1PoqU2PmYhxSoDqS_NzCiRnqF9bkGmU3cgphodiiONCO1yMiWsMHwvIzkwxgs3NZFLOycWrVylQI5W2L_8F5U2FruJrT1FC1CrDBVQFuR60PflQbahohSBI0RmfeTUiXXYVvlija3eBbuAIBSDcGvJ9cSRFgY1qB6rr5pc1cDQcIZylNC1ZN4UITdyDYwPBoJfdcvknC_EQheMVXK56jezcmnOPfV7CpiZB5nud8RFMG6ltk&key=GOOGLE_API_KEY
Brazen Head Irish Pub,"319 North 78th Street, Omaha",(402) 393-3731,http://www.brazenheadpub.com/,"bar, restaurant, food, point_of_interest, establishment",2,4.6,"Homey hangout combining American eats with Old Country brews, food & decor from the Emerald Isle.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0Hv7umWDmbD4JeEq8AhnuROVdgT6IG_kalbmoJxNuV8Pv8bkcY15uEvCEfOst8ASE6Hk0adlDFgNBJRJmZxPdQcJWWtvO3T9GCFqPOtLPevzqR-lYwShNNlqsEHauvSrKRslmwrm7uzG5qq2ppcqdQZylhAgDJy5nNUhfS4ZI0jCFXvMivvToSl3miCmKGA6JkWnNuX8m3MG4mwJPMZI5UqixZdiJdG2jKLq1YXkmVHzFLwohXYgycEQGL9K6su4HFhLgIl1nwAImAtoq7NhQihCq9CqHiMtlS9TFxB8gtk7jL73JokS3AEX5Aan_Ae_e8D_5-psYkeJMFjx7_UREiVlufFG4HJwXtzuJ1rH77zN-nflYo5Z6RWTDyKrIeCbdUomu6xCO1wBA4mQRFv1BgkuluMghVOEKZVQcfqVyKRKFB01b0HClRLqSpCGmzAfS6LL9_mTzydpjNc3SzrYqror6e2haN-guwkweUJngTPcyRMHEvbBQnYXVGfSa9hLrtwkcovaQnbSCyDwHjDWRtfHkG7RDVV4MD6vN65Jb074bAoDv8Kmpj8Zo1b4GG9FlX235RPs2Bun0V9fwYYK2nbfuXwxZ-V1x1JaqeKIwCM3AXFg4ebGaonAwasfqMfe0Jivkb&key=GOOGLE_API_KEY
Buffalo Wild Wings,"3701 Metro Drive Suite 100, Council Bluffs",(712) 366-0067,https://www.buffalowildwings.com/locations/us/ia/council-bluffs/3701-metro-dr/sports-bar-211?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",2,4,"Chain dishing up wings, tenders & burgers, plus sauces ranging from sweet to very spicy.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3HZ9Kd2SPunmojifF91T99qPMKu1arbbKCahWmNzVyGjE5TfAo8UaWH0BcrPJFp7TjaM34RQMevVPH4WLFtGmgJPvfdhdgSpguydGhRIAnGCffGDdT8zZAXPp8U4xjaUBeka2ouHCcTV97_nAXYskMYYfjLvnqnlqNTZTHSPtipr5UOMKWKp84Bh-n2N44dJPGU_ejmbIn7152L9rvraxQ6wGjXQmy6MYGQmuIUzVodNUnR5Y9Q7U5OMTh8yzXOaogxIKaDKZIBQ-vArYxbmvwz0ii_Kp5ghk51_hjZzkD86x2C_U9syOR7JEc6eJ8kF8Y8freMTF3W4g12x4mlOnoejMjsyjdpU3rKdM8RMD5oNRG3QbqdN-8-3E4xJ-F4OM8El-QeEagcPItsVlrsBCsqGIRCa47wRUeaGmboMoR0UM2dzkUGz7mFP1kGtphuQ-zNg5pcm3KRJmhp4XSo1Nf_vQ-tZHw3_b_poFSgzO7qzjCvUaOd0wbzrMDQf-RIsZbaHtbFQ2H9TBIjZoRkUVx4SZd2uBXznegaO_uCkDRpJv2RB0EGPphwavXuFAJy9zFeI_b6uOieqNgjgoFU7Xs1qQ9zXHenD92ie-Ay4hfdlTZUkb7ccRphd2QTtCH3nJ4dA2L&key=GOOGLE_API_KEY
Twisted Fork,"1014 Howard Street, Omaha",(402) 932-9600,http://twistedforksaloon.com/,"bar, restaurant, food, point_of_interest, establishment",2,4.2,Contemporary American restaurant cooking inventive comfort food in funky digs with patio seating.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ05yaOSrtItDSKRV2dXihSHxHOYBa-dA_WCSAPE05E1D45RmROFmM7qQmNW07IPHRmwdi-BgfcfNxzgMbL7xFX0aMheFsCvPdF1L4aT5JHeVIhoGHrg5L8psisEOMfwYXGZul7RCnRXNbYW35kEaoqU8814-hTgLbrmsSD5AW-w8bosO8k2Femh6rR8LlDHoWE-upV3IkcEZTO3dNgzxEH0-gPxwZUv1KYaj3MNaSf9uEEyr8ez4HSqga9isWjzVtr3TnY1woSipq9rsSDRVn5jLSJKbHPhefA8hl71G374OsLE7A4pSYlCDD2HZbEQCmWZkQ-PqoU&key=GOOGLE_API_KEY
California Tacos & More,"3235 California Street, Omaha",(402) 342-0212,https://calitacosandmore.com/,"bar, store, restaurant, food, point_of_interest, establishment",1,4.1,Counter-service Mexican place specializing in fried puffy taco shells stuffed with fillings.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1aKe7kNEFKZms1Gokeov6qSvJgRr5CUkq3Svjmt7hceWE86e_qsYGvDOg5KSBvYtrVGixV7xeUV1K4RmZ__G_ZeH7u698Vs7XdgkB3AYlNm_Ki1chNtFLefrVzOjTatC_Ryhj37CIBvZuVoZHr6ZQHIgIu82RrGYXKySSZmJK6MFgZtno3UUL9C7iHURLH9iy1fhi1mm_JKIggl5KCdWnTJKt8Lsvs_miKmeXG313rLAzLgwmkpnnffJzA6xS9Z3fSsEESIKVzqnssDWB9CV8s45FnjkGwh4WAmNVf4opLdhHzZHlxsNkfpRgYNnfUgV-sMCZ5IdyYuM4ERF-3Nog4Fgxez2zZGkFQHhD8ROpnCUmx7FbaXqTjIzRrzLqTqW91HqN_Ps9Awzb4pN6db_B3UmhtygBgUptAvVciVVyrgmMKkGU2w-c2-iMeDh0-T_hCL78vJMpp7vGEv8ptsjkCKnzyUK4vui9cg7l683rlhEAyJJ904oUrqvf724NIgo-WYEhuD2hqgeQ5KTwfbaXJilI-dIcvLf41GQriENUbU0UOx83olFJp49t8VSlwyYquzi2WjOF7titXLNpSxt_EAzz48-cvR9l_jWU0DthvRximkTzCgbvpMUvmcH4F&key=GOOGLE_API_KEY
LongHorn Steakhouse,"7425 Dodge Street #103, Omaha",(402) 391-2667,https://www.longhornsteakhouse.com/locations/ne/omaha/omaha-dodge-road/5422?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:omaha-ne-5422_pl:locurl_rd:1363,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",2,4.4,Casual steakhouse chain known for grilled beef & other American dishes in a ranch-style space.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0VgOIM2kqmaFrDmB2cTnBmJ6wd-qSKB7LOeVSkHWMyhFKX-B64Q_13JLyvOmj2to7y1qepOQsY3D2MA5EDQvG0gH4v8di0flTEL6sEwYJMOhkEkzWe-0ndIGRbk-zRKxyA40vn9uYPhZtXQoOgmCO33FOiETB70AAzAvaUsupUrb9Eupk8Kt5LwxsCLjrIzJriL3yTRqSwOn2KhyitLwuoNsl7XE16wnbuxiOGx5zfJe-fTi_IKLuXjQlQ8VRYJ9GP_Ml0-FVoEAPjUsmci90F91XFIzARafan4HWqaNDsiAe15gJsvlmuPE7eweIjmerKBIcFU-BwkzRO_LixW9rgD9En5MEp2oyhieNKa0zQmGRF0tWi8ccaWoB9VzhDHg5sUZCQ_USZduEYzEOyoLxF9087n3gPgCloFNRr3eHqr7sQicdalFTMujKO0wy-jyLexqWziuU3Jpfh-Kk7wPE2kS9mBjh5wUY82g7idwSaaUy3EVBDK9JmE8fSCnSWQ6YuR7eph8lMLoVFPFoR9omFvp_KCxj16Ld-Kr7KMbvjFBnC88DV9t8RK0HTh52ZPMyPTKvgyNGs6EyW2aRpeLp23lew0PV3wtI8NBcd7pyQHeQ6i261u9DKhq_8lFI5AcDg8w&key=GOOGLE_API_KEY
Olive Garden Italian Restaurant,"3707 Denmark Drive, Council Bluffs",(712) 366-0688,https://www.olivegarden.com/locations/ia/council-bluffs/council-bluffs-metro-crossing/1856?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:council-bluffs-ia-1856_pl:locurl_rd:1700,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",2,4.4,"Lively, family-friendly chain featuring Italian standards such as pastas & salads.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2Yvk132OREShDi3RDqW1sFNlWZxgLSDm12AQ1PQndyFxrsX2RrqSCFo4TMo6IAqN4H0zFlfBxCinvKmS-DaZ4UK-gbP0per6DftSC-TFNB5r3Q8ndr75YEWw_xSb1G36NqhZXzyXjiD9U4ZJPonDARi2afRuIr7TgCNb79CGJcTEwE7gc2y3OpqBzHpEAFMwknc-ZRzJwd8z1redYuLraeMGrq0zQIJmCEFp5ETvxDmvpYLHSyn3PFQA5KBb2zyCdxH8OloOXZKbNF8PUtQtF-vZ45lspTUX1uc0f4kVe-ku7py8h3y-EdCmTKbjDI5_jNxdxc75Jxt4rE4ZVIBr24ZFYTt47VLSeJ3_ffQz2_w7wsKz8oxOttTXT1uIvQBn4iXE4bIuzwG90nSSkzBoR-iMFVLekMCtmripkZfwvYI-eat-agRlt7e55YUALRAGznoWnw8i8GpVCCn4npmKu9pbO1dVeGNuWiX7tQHX5bUlAvQj5sRK8qnPK6xV6-hvPnbYPC5YQB0Z6cY4-TaFnvHCkS_M-Hb9sngnSKtvmoc19jiW5IzBp4QdqKbu4eoZc1lxAf6_Ob0cHtA3oPI4x329mPkg7rr-VTODKT8c0eB4H4tOpNjMzvuklTiMGb&key=GOOGLE_API_KEY
The Drover,"2121 South 73rd Street, Omaha",(402) 391-7440,http://www.droversteakhouse.com/,"bar, restaurant, food, point_of_interest, establishment",3,4.5,Landmark chophouse specializing in steaks marinated in whiskey then grilled to order in rustic digs.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ03F15xjv0KESKrbB2DasgjfVLusv7tgB3rc0y6s0ztHT7rcBfoczRwBGNhimZChRC9RwHTiaKoCpkL5WHB2FfWUj7kh1iWMBKvv0QeHXzC9K67zPAb01IjTZsTgFteXov6mYDfaY0SaJmcD22BzgbxFXOLhGLnLRHr8krF7A-MmBirbf6c0IJIObRln6EvbnHl6gyvnHmsx6EVV3P4HI2eaFN-rZsSQAxLyXvnCIkoYxZNOigcnYRtlhjIxZB1UmOK21wCu4bY_z0UWu--2kpPxrP2rrnaiilksBlvU_KmdRJGcwIXLE38rpInpojeYi8WOtvUE59Jw6T2YulSa6b4RU7me-dLWjA44CDanAky6Ukl_odsdqqt4vQoU64Z1CSOosNsCXa1hNs_cSOGKXYoydM5JrJSTloKKeq7Jw3Zg0kGnG3WWbp4eDtfHCIMhB-HHu0OJ8jiD0BqVDOFR0MxoZGJzVdbXmfItIHd_VcfnyAkAKertfkxABSeqOoAUOWbcHbiofLLUN3ZOhYaCVGMXA7Yz9Ijxa12tg58C1EmknBoOs5-vmDSYf6qbjDdBFH187CWs1umvcWcb3_ZRhMMTTEj15SoQDF46GDVQUFlKSBLo-WunzSps3VI1Jg9EldVeQ&key=GOOGLE_API_KEY
Krug Park,"6205 Maple Street, Omaha",(402) 932-0038,http://www.krugpark.com/,"bar, point_of_interest, establishment",2,4.7,Hip bar for craft beers & cocktails served in a restored 1908 building with an old-timey vibe.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0xc-AvgOnX4h8nzbS2AOjPYRVaK0QgSFQEj6vSskYZUTjuDf-rqXkfcqrsKe2QNOkgHkB85mZ_ZCjfLKQnz1j3KvMLV30Izin5iaBwYl189bALb566BPZ-qS_yrdVzmEzLdJmW3PHEs5w0CSPozTqaaZQYtO37VBT9nLrzFLt4cyvMt5tgB31tPDZbDkPUc1rLrnDp5-56dm-JKC6KISyjwDW_lpqt7YLse-H_mlkY3pBQG5pGS3jjWMAuvRwQ8xTpjWVxNLWBPhh1qASbl9qjrqe2PKIvEIAqAP0Hu2HB1WxktxN6E8d7K4lc87aRh3UsC3A7wiy9SxNFM4kwJBbFnhxrLg7PIQLyzWhP8FMxF7y9HkjralNdIxG6yuPs818FdJVx6FeZnlgpGL16-W9Lv1QbC6cRs4c97rB06R5klX5tkg6R0DtN--3BjQjaEU2pdoSLgjND7NSZ-n-dkyoifXByYp5d9NRDPU9CozO5e-sW5igbTmHM2sP3Wr_UnY6G37QOcFSsgCyp7N9uYxIBxcgghGOc7wmIq7VdKcL0hT9E-QvBjLHe9NJWSDknIG2xUu8398pdPt6dqkUBMwsCEUo1TtXMPBCWHS6B9ywIbGIr8jZCl-20IbrRcpoPeWkmzQ&key=GOOGLE_API_KEY
Big Red Restaurant & Sports Bar/Big Red Keno,"8100 Cass Street, Omaha",(402) 390-9495,https://brrsb.com/,"bar, restaurant, food, point_of_interest, establishment",2,4.2,Popular game-day hub with a heated patio featuring outdoor sand volleyball courts & live keno.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3KwFLbTVvnC-PO9lMCU7QPv_f63gGqc78D71mo10ukM15apiCrg5nKleGEA0wxJi7norysFU31NAFEw0T6-HBXcVQ39G3LEOmHqTb1rAAEMtfbW4tSMByxtc7ctj_vfN3U9kANcnIp0aj58BjOJ5_14OiTFV8OiFzDtq8KCOg-BBfInydYG9greoI2TtDWHU0HNWwz9Pu28KLDhhRisuAileebTC1Q5z8gyg4s3oeJTZafyMthFbzFU3Fy6iqE-CGt-0EgAG4eXs_NqBb52SKWZXDKDpzb7xa8uVz4Watn-kBOm7Bm6Uk0U0yRcu-qkogqznzilwc&key=GOOGLE_API_KEY
Parliament Pub Old Market,"1212 Harney Street #2, Omaha",(402) 934-3301,http://www.parliamentpubomaha.com/,"night_club, bar, point_of_interest, establishment",2,3,"Local watering hole with English-style decor, billiards, a fireplace & a sidewalk patio.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1lggH8vnr1pvwWDrDefUVjsaIux9vbxLpgOgjnxu1JZxNYUNxnIjTHociiQ6Ie8uoBBhnRRzh2WL6OQN3tWqecve4nd1cWlmDfVVF8mNKJnGiAK-8EJTnW9JR5IxWYTQqbnDoyPyCNEu7oK6IRk6sdsc0SS0yietdKIXur6UykIC3LEUY_HpZUWhq_XXOZBCOFos03j3BSZprZ5MSmu7LqoXqUbk_Y5v0qOLu9oHd4C-uhS6nmnzUVDtLtQlMmjtsZajDHghgd5jpHuAQGxtLLWNBQvgx8aoccAlGz21Ctrn_lByIufdygGJGqUhppolDGqA&key=GOOGLE_API_KEY
T'z Sports Pub,"128 West Broadway, Council Bluffs",(712) 256-0097,N/A,"bar, point_of_interest, establishment",1,4.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0RN5F5_68QdcNmacjiwJwvD6Psc01q3uZ8ibyWPFM1-xfCh9arA086f25XRXvo62TtQfGrEmpSFJAARoh6LjKCbUmjzO8t1pC1hs5hYUQPDRlTgITRSu0BlbwklzupnAuxYeONP_xU_bUt92Q6FqFddFA_JaQwrG-nSgxR_uV6wp1oeb0ya1QCquX-H1gD0mDujJARrqxkOvB7A2BKjKWu3iDKPEPB3_PYx5jHxA30JPwr9ujcHQR668PDTMsaigssKt3okxYviA_HRYUIfz6XkJeW0CW8w-hCN0dRyMCJQoGRk-Hd55IfnetUVnHivWg64xpCUe0&key=GOOGLE_API_KEY
HAVANA GARAGE,"1008 Howard Street, Omaha",(402) 614-3800,https://www.thehavanagarage.com/,"bar, liquor_store, night_club, point_of_interest, store, establishment",2,4.5,"Laid-back cigar bar with a stocked humidor, classic cocktails, wine & spirits, plus a patio.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ01HnudBlValByCQfCa7o12ZDtTJcAc3H6Xyz95l-do5sh6-lBVZaOkeZhmpYyW8CBDg0HDFX-OCujNvk8XZ4IlkagMBbTaik07QZ8bn5epFR1Q1cdfmgcILo7k4ybnppifIFgopnUR4KVJGYwBVTBiJMbZ6VRYR0WgZGavuywwoixyJIs18DQo0nxbJELnAqH7fI0GnZS3_1XJlPF53aID7oYSXl6km_IDktBHEJ-Vim0mkOb1iIKts4Vw9-R4u-APgN9UsDM8q6c8CxFVVLimRjdmUNiKhyqmUh5q2DJk-_ULenoBL1s4wWyeHe43FM837On1DGw&key=GOOGLE_API_KEY
